Barenaked Ladies	Jingle Bells	CA
Tori Kelly	Nobody Love	US
Kelly Clarkson	Piece by Piece	US
Pentatonix	Rockin' Around the Christmas Tree	US
Steffany Gretzinger	Sing My Way Back	US
Daniel Pemberton	Spider-Man Loves You	GB
Lauren Daigle	Still Rolling Stones	US
Circle of Dust	Waste of Time	US
2Pac	When We Ride	US
Switchfoot	Who We Are	US
Motörhead	Cradle to the Grave	GB
Airbourne	Do Me Like You Do Yourself	AU
Twilight Force	Fall of the Eternal Winter	SE
Halford	Into The Pit	US
Airbourne	Never Been Rocked Like This	AU
Vicious Rumors	Ship of Fools	US
Twilight Force	The Power of the Ancient Force - Hanna Turi Version	SE
Testament	Trial by Fire	US
$uicideboy$	CERBERUS	US
ORIGINAL GOD	Can I Still Go To Heaven If I Kill Myself?	US
SMRTDEATH	Gave U My Heart Said Don't Fuck Around With It	CA
6ix9ine	MALA (feat. Anuel AA)	US
The Blood Brothers	Rat Rider	US
Strawberry Girls	Swimming Pools	US
$uicideboy$	WEST END	US
System of a Down	War? - Live	US
Lionel Richie	All Night Long	US
Primal Scream	Autumn In Paradise	GB
Wham!	Bad Boys	GB
Stereophonics	Could You Be the One?	GB
David Bowie	Day-In Day-Out	GB
Hot Chip	Doctor	GB
Alanis Morissette	Front Row	CA
Prince	Glam Slam	US
Odyssey	Going Back to My Roots	GB
Lorde	Hard Feelings / Loveless	NZ
Paul McCartney	Hope of Deliverance	GB
Grace Jones	I'm Not Perfect (But I'm Perfect For You)	US
Funkadelic	If You Don't Like the Effects, Don't Produce the Cause	US
Depeche Mode	Leave in Silence	GB
Chairlift	Make Your Mind Up	US
Roxy Music	Oh Yeah	GB
The Clash	One More Time	GB
Funkadelic	Standing on the Verge of Getting It On	US
David Bowie	Tumble and Twirl	GB
nimmo	UnYoung	GB
Prince	White Mansion	US
Yeasayer	Worms	US
Javiera Mena	Escalera	CL
John Grant	Guess How I Know	US
Elza Soares	Luz Vermelha	BR
Moonface	Minotaur Forgiving Theseus	CA
Moonface	Shitty City	CA
Control Top	Straight Jackets	US
Neil Cicierega	T.I.M.E.	US
Moonraccoon	One Hope	SE
Skyclad	Terminus	GB
Eevee	pure	NL
knowmadic	someone	US
Sparks	Balls	US
Mesarthim	Eschaton Part I	AU
Elderwind	Silence	RU
Blood Stain Child	Under the Sin of Grief	JP
Sonic Syndicate	Where the Black Lotus Grows	SE
Sonic Syndicate	Aftermath	SE
Thirty Seconds to Mars	Alibi	US
Lars Winnerbäck	Du hade tid	SE
Jakob Karlberg	Fan va bra	SE
Freddy Kalas	Hey Ho	NO
Petter	Logiskt	SE
Burden of a Day	My Forfeit	US
Molly Sandén	Sand	SE
Behemoth	Modern Iconoclasts	PL
Nonpoint	No Running Allowed	US
Raydar	The Gathering	CA
Kesha	Bastards	US
MUNYA	Blue Pine	CA
Ski Mask the Slump God	Faucet Failure	US
Jessy Lanza	Kathy Lee	CA
Best Coast	Let's Go Home	US
Little Dragon	Lover Chanting - Edit	SE
Big Data	Monster (feat. Jamie Lidell)	US
Minilogue	Cow, Crickets and Clay	SE
Rudy Adrian	Fading Light	NZ
Biosphere	The Silent Orchestra	NO
Mylo	Zenophile	GB
Statik Selektah	Bird's Eye View	US
Sampa The Great	Blue Boss	AU
Aaron Taylor	Breakfast	FR
Dungeon Family	Follow The Light	US
Bernie Worrell	I'll Be With You	US
Main Source	Just Hangin' Out - 2017 Remastered Version	CA
Ronny Jordan	Keep Your Head Up	GB
The Coup	Me and Jesus The Pimp In A '79 Granada Last Night	US
The Pharcyde	Passin' Me By - Hot Chip Remix	US
The Sugarman 3	Rudy's Intervention	US
Nostalgia 77	Seven Nation Army	GB
The Filthy Six	Slinky	GB
Kokolo	Soul Power - Lack Of Afro Remix	US
Large Professor	That Bullshit	US
Fatboy Slim	The Journey	GB
Afterhours	1.9.9.6. - Remastered	IT
Premiata Forneria Marconi	Chocolate Kings	IT
Ska-P	Consumo Gusto	ES
Steppenwolf	Desperation	US
The Hollies	He Ain't Heavy He's My Brother	GB
The Zen Circus	L'egoista	IT
Area	La mela di Odessa	IT
Marlene Kuntz	Lieve	IT
Verdena	Nevischio	IT
Paul Desmond	O Gato	US
Salmo	ORA CHE FAI?	IT
The Allman Brothers Band	One Way Out - Live At The Final Fillmore East Concert, 1971	US
Verdena	Ovunque	IT
Subsonica	Punto critico	IT
I Cani	Questo nostro grande amore	IT
The Allman Brothers Band	Statesboro Blues - Live At The Fillmore East/1971	US
Mike Oldfield	Tubular Bells - Pt. II	GB
Solar Fields	Anchor District	SE
Solar Fields	Das Bungalow	SE
Angelo Badalamenti	Dinner Party Pool Music	US
Elliott Wheeler	Gunn's Lectures Books	US
Solar Fields	Infection 268-7	SE
Solar Fields	Insum (Remix) - Remastered	SE
Solar Fields	Magic eye (Remix) - Remastered	SE
Monomotion	Opacity	FR
Flamingosis	Pleasure Palette	US
梶浦由記	Point Zero	JP
Solar Fields	Prisoner X	SE
Nathan Fake	REMAIN - Olga Wojciechowska Rework	GB
Kevin Penkin	Remembering Home	AU
Eple Trio	River Song Ii	NO
Lorne Balfe	Speck of Dust	GB
Wolfgang Amadeus Mozart	Symphony No. 25 in G Minor, K. 183: I. Allegro con brio	AT
Big Giant Circles	The Echo	US
James Newton Howard	The Hunger Games	US
Howard Shore	The Sword That Was Broken	CA
Dance With The Dead	There's A Storm Coming	US
Lisa Gerrard	Towards the Tower	AU
Trent Reznor	Videodrones; Questions	US
6LACK	Free	US
Django Reinhardt	La Mer - Beyond The Sea	FR
Lemaitre	Rocket Girl (Feat. Betty Who)	NO
SpiritBox	Trust Fall	CA
Jane Monheit	A Time For Love	US
Black Tape for a Blue Girl	Across a Thousand Blades	US
Moby	Almost Home (with Damien Jurado)	US
Nurse With Wound	Congregatio Pro Doctrina Fedei	GB
Front Line Assembly	Dissension	CA
Theatre of Tragedy	Highlights	NO
Dool	Love Like Blood	NL
Rome	Rough Magic	LU
Haken	Somebody	GB
Leftfield	Storm 3000	GB
Arcana	The Passage	SE
MZ.412	Ulvens Bleka Syster	SE
Robbie Williams	Candy	GB
Take That	Mancunian Way	GB
Take That	Out of Our Heads	GB
Patrick Wolf	Wind In The Wires	GB
Stereophonics	100MPH	GB
Stereophonics	Drowning	GB
Cavo	Champagne	US
The Crystal Method	Chapter One (feat. Teflon Sega)	US
DaniLeigh	Easy	US
Hugh Laurie	Evenin'	GB
The Word Alive	Heartless (Kanye West cover)	US
In the Valley Below	Peaches	US
A Rocket to the Moon	Somebody Out There	US
Hyper	Spoiler	GB
Chevelle	The Fad	US
Слот	Не всё равно	RU
Kazka	Сама	UA
Mad Season	All Alone	US
New Model Army	Bad Old World	GB
Sebadoh	Can't Depend	US
Europe	Days Of Rock n Roll	SE
The Cure	Descent	GB
The Bolshoi	Fat and Jealous	GB
Manic Street Preachers	Let Robeson Sing	GB
Dead Boys	Son of Sam	US
Tom Petty and The Heartbreakers	Strangered In The Night	US
Chris Rea	The Road Ahead	GB
Sonne Hagal	Thyme	DE
Europe	War Of Kings	SE
Крематорий	Крематорий	RU
The Dip	Atlas	US
Yazmin Lacey	Buffering	GB
Metro Area	Caught Up	US
Vince Guaraldi Trio	Little Birdie	US
Bent	Moonbeams	GB
Os Cariocas	Moshi, Moshi	BR
Yazmin Lacey	Still	GB
Santa Cruz	Anthem for the Young 'n' Restless	FI
Starship	Carry On My Wayward Son	US
Reckless Love	Child Of The Sun	FI
Oddział Zamknięty	Oddział	PL
Mötley Crüe	This Ain't A Love Song	US
Enforcer	Walk With Me	SE
Metronomy	Insecure	GB
Chris Rea	Let's Dance	GB
O.S.T.R.	All Awake	PL
O.S.T.R.	Asomia	PL
Eminem	Headlights	US
Devin the Dude	Sticky Green	US
Kim Cesarion	Undressed	SE
W.E.N.A.	Wzwyż	PL
beabadoobee	Coffee	GB
Basement	Every Single Word	GB
The Spill Canvas	Lullaby	US
Death Cab for Cutie	We Looked Like Giants - Demo	US
Epic Rap Battles Of History	Elon Musk vs Mark Zuckerberg	US
Birth of Joy	Join the Game	NL
The Asteroids Galaxy Tour	The Sun Ain't Shining No More	DK
Pom Poko	Birthday	NO
Bright Eyes	Cleanse Song	US
Emilie Nicolas	Future	NO
Richard Dawson	Herald	GB
Pom Poko	If U Want Me 2 Stay	NO
Billy Joel	Lullabye (Goodnight, My Angel)	US
Emilie Nicolas	Naive	NO
Håkan Hellström	Nordhemsgatan leder rakt in i himlen	SE
Pom Poko	Peachy	NO
Bob Dylan	With God on Our Side	US
Colapesce	Canzone dell'amore perduto	IT
M¥SS KETA	UNA DONNA CHE CONTA REMIX (feat. Wayne Santana)	IT
Dvanov	1000	RU
Youth Code	ANAGNORISIS	US
Forseti	Abendrot	DE
Panopticon	Bernheim Forest In Spring	US
Predominance	Four Symbols	DE
Sui Generis Umbra	Heta rae	PL
Current 93	Moonlight, Or Other Dreams, Or Other Fields	GB
Nachtmystium	Omnivore	US
Stryper	Honestly	US
Reuben And The Dark	Humankind	CA
The Sugarcubes	I'm Hungry	IS
Peter Gabriel	In Your Eyes - 2012 Remaster	GB
Europe	Prisoners in Paradise	SE
Grant Lee Buffalo	Truly, Truly	US
k.d. lang	Wash Me Clean	CA
Kauan	At	RU
Netherbird	Dance Of The Eternals	SE
Septicflesh	Five-Pointed Star	GR
Ghost Brigade	Lost in a Loop	FI
Lacrimas Profundere	The Path of broken Homes	DE
The Cure	alt.end	GB
Gorefest	Chapter 13	NL
Хелависа	Om Namah Shivaya	RU
Dopplereffekt	Isotropy	US
Julian Jeweil	Space	FR
Kent	Innan himlen faller ner	SE
Lars Winnerbäck	Vykort från alperna	SE
Roel Funcken	Spawkings	NL
Palisades	Come Over and Watch Netflix	US
Bad Wolves	Back in the Days	US
Betraying the Martyrs	Closure Found	FR
MaYaN	Course of Life	NL
Septicflesh	Dark River	GR
The Gathering	Golden Grounds	CA
The Gentle Storm	Heart of Amsterdam (Storm Version)	NL
The Devin Townsend Band	Judgement	CA
The Agonist	Perpetual Notion	CA
Angelmaker	Reqiuem	CA
Sylvaine	Severance	NO
Remembrance	Silencing the Moments	FR
Bad Wolves	The Conversation	US
Draconian	The Gothic Embrace	SE
Khoma	The Guillotine	SE
Haken	The Mind's Eye	GB
Abigail Williams	Three Days of Darkness	US
Betraying the Martyrs	When You're Alone	FR
Junior Brielle	Blod	SE
Hoobastank	Gone Gone Gone	US
David Duchovny	Marble Sun	US
Saliva	Only the Strong Survive	US
Snow Patrol	Same	GB
The Exies	Slow Drain	US
Team Me	Blurry Precise	NO
Oslo Ess	Caroline	NO
Oslo Ess	Feil folk	NO
SBTRKT	Pharaohs (feat. Roses Gabor)	GB
22	Plastik	NO
22	Sylphs	NO
Team Me	The All Time High	NO
The Hives	Wait A Minute	SE
The Wallflowers	6th Avenue Heartache	US
Blind Guardian	And Then There Was Silence - Live	DE
Pearl Jam	Big Wave - Brendan O'Brien Mix	US
Mombojó	Casa Caiada	BR
Jota Quest	Encontrar Alguém - Acústico	BR
Mombojó	Estático	BR
Joe Bonamassa	Motherless Children - Live	US
Ben Howard	Move Like You Want - Live In York/2011	GB
Linkin Park	Numb - One More Light Live	US
John Mayer	Say	US
Ciccone Youth	Burnin' Up	US
Girls Aloud	Call the Shots	GB
Paul van Dyk	For An Angel 2009	DE
Delta Goodrem	Fragile	AU
Lacrimosa	Hohelied der Liebe	CH
.com/kill	Monster Divine	DE
Scribe	Not Many	NZ
Pitty	O Lobo	BR
Loreen	Ocean Away	SE
The Birthday Massacre	Over	CA
Ciara	Paint It, Black	US
Therion	Raven Of Dispersion	SE
Lunatica	Silent Scream	CH
Halsey	Sorry	US
VersaEmerge	Stranger	US
Sugababes	Stronger	GB
Róisín Murphy	Tell Everybody	IE
Britney Spears	The Answer	US
TheFatRat	The Calling (feat. Laura Brehm)	US
Inna	Tonight	RO
Allie X	Tumor	US
t.A.T.u.	Vsya Moya Lubov	RU
Indica	Vuorien taa	FI
Ayria	You're So Vacant	CA
宇多田ヒカル	タイム・リミット	JP
Scott Walker	Angelica	GB
France Gall	Baby Pop	FR
Scott Walker	Best Of Both Worlds	GB
Republica	Bitch	GB
Karina Buhr	Chão de Estrelas	BR
Destroyer	Crimson Tide	CA
Altern 8	E-vapor-8	GB
Cornershop	Funky Days Are Back Again	GB
Built to Spill	Happiness	US
KT Tunstall	If Only	GB
The New Pornographers	Loose Translation	CA
Baths	Maximalist	US
The Fiery Furnaces	My Egyptian Grammar	US
No Age	Soft Collar Fad	US
Profligate	Somewhere Else	US
Special Request	Soundboy Killer	GB
Delphic	This Momentary	GB
Underworld	Two Arrows	GB
Oranssi Pazuzu	Uraanisula	FI
Lift to Experience	Waiting to Hit	US
The Sonics	Walkin' The Dog	US
The Fiery Furnaces	Wicker Whatnots	US
Celer	80,000 Feet	JP
Martial Canterel	And I thought	US
Daniel Schmidt	And The Darkest Hour Is Just Before Dawn	US
Jackson and His Computer Band	Arpeggio	FR
Daniel Norgren	Black Vultures	SE
Georgia Anne Muldrow	Blam	US
Homemade Weapons	Constants	US
Failure	Dirty Blue Balloons	US
Total Control	Hunter	AU
Moby	Rushing - 2014 Remastered Version	US
Casino Versus Japan	Setting up the Mad Waves	US
Ween	The Blarney Stone	US
Public Enemy	Too Much Posse	US
Julee Cruise	Until the End of the World	US
Vatican Shadow	Weapons Inspection	US
Ekkehard Ehlers	plays john cassavetes 1	DE
Tony Molina	Before You Go	US
Talk Show	Fast And Loud	US
The Murder Capital	How the Streets Adore Me Now	IE
Samiam	Stepson	US
Bob Mould	Voices In My Head	US
Sophie Hunger	Das Neue	CH
Hurriganes	I Will Stay	FI
Humanity's Last Breath	Ocean Drinker	SE
Gonzales	Switchcraft	IT
Johann Sebastian Bach	Brandenburg Concerto No. 1 in F major, BWV 1046: II. Adagio	DE
David Arnold	End Titles	GB
The Chocolate Watchband	I'm Not Like Everybody Else (Re-Recorded)	US
Kaleidoscope	Oh Death	US
Brian Tyler	Sacrifice	US
Blind Melon	Soul One	US
Alan Silvestri	Subjugation	US
Ursus Factory	Baby mä oon rock 'n' roll	FI
Ursus Factory	HYA! (Miksei kukaan sano?)	FI
Jukka Nousiainen	Lonely Rider	FI
Laleh	Bark Less, Wag More	SE
Lissie	Dreams - Piano Version	US
Ysabelle Cuevas	I Like Me Better	US
Ghost	I'm A Marionette - Bonus Track	SE
Rival Sons	Torture	US
Zugezogen Maskulin	36 Grad (feat. Carsten Chemnitz & Nura)	DE
Phantom Planet	Anthem	US
Declan J Donovan	Better	GB
Aso	Blankets	US
Lethal Bizzle	Don't Believe You	GB
Herrenmagazin	Geht nicht über Nacht	DE
Grace VanderWaal	Moonlight	US
She, in the haze	Paranoid	JP
RADWIMPS	Sparkle	JP
Anamanaguchi	TechnoMan	US
Grendel	Timewave Zero	NL
The Correspondents	What's Happened to Soho?	GB
aimyon	今夜このまま	JP
Zeraphine	Be My Rain	DE
Lene Lovich	Bird Song	US
Die Ärzte	Die Banane - unplugged	DE
Diary of Dreams	Endless nights	DE
Dead Can Dance	Fortune Presents Gifts Not According to the Book	AU
Nachtmahr	I Hate Berlin	AT
Michael Jackson	Johnny Raven	US
Nitzer Ebb	Join the Chant	GB
ASP	Kosmonautilus	DE
ASP	Leviathan	DE
The Wake	Nazarene	GB
Hocico	Not Human	MX
Terminal Choice	She's the Devil	DE
Assemblage 23	Spark	US
Blutengel	The Haunting - Prelude	DE
Zeromancer	The Underground	NO
T.O.Y.	Three Words	DE
In Strict Confidence	Tiefer	DE
Mantus	Untergang	DE
Robert Johnson	From Four Until Late	US
Ryan Adams	Gimme A Sign	US
Sufjan Stevens	The Tallest Man, the Broadest Shoulders	US
Baba Zula	Aşıkların Sözü Kalır (feat. Brenna Mac Crimmon)	TR
Taksim Trio	Bicare	TR
Yemen Blues	Jat Mahibathi	IL
Carter Burwell	Jonah's Daughter	US
Farazi	Tereddüt (Tanıyorum Seni 1.0)	TR
Rosemary Standley	Ô Solitude	FR
Inspiral Carpets	Move	GB
Nena	Rette mich	DE
The Stooges	We Will Fall	US
Sixpence None the Richer	Dizzy	US
Catedral	Eu amo mais você	BR
Message To Bears	Hold On	GB
Project46	Marginal	BR
Lobão	Me Chama	BR
Raul Seixas	Não quero mais Andar na Contra Mão	BR
Oficina G3	O Caminho	BR
Stratovarius	S.O.S.	FI
Narnia	Sail Around the World	SE
Zé Ramalho	Sinônimos - Ao Vivo	BR
Antestor	Via Dolorosa	NO
Charlie Brown JR.	Zoio de lula	BR
James Holden	10101	GB
Dublicator	Bioluminescence	HU
36	Black Sustain	GB
The Future Sound of London	Cerebral	GB
Dublicator	Deep Sea Exploration	HU
Biodub	Reminder	DE
Clark	Superscope	GB
Crippled Black Phoenix	(Dig, Bury, Deny)	GB
Crippled Black Phoenix	A Letter Concerning Dogheads	GB
True Widow	Back Shredder	US
Emil Amos	Bed of Nails II	US
Aesop Rock	Bent Life	US
Black Tusk	Born Of Strife	US
Iceage	Cimmerian Shade	DK
White Denim	Come Back	US
XTC	Complicated Game	GB
Big Wreck	Diamonds	CA
The Walkmen	Four Provinces	US
Big Wreck	Hey Mama	CA
Cog	How Long	AU
David Bowie	I've Been Waiting for You	GB
Front Line Assembly	Iceolate	CA
The Tea Party	Into the Unknown	CA
Wintersleep	Laser Beams	CA
White Denim	MOVES	US
NoMeansNo	Mary	CA
dredg	Movement II: Crosswind Minuet	US
The Twilight Singers	Never Seen No Devil	US
Biffy Clyro	Pocket	GB
Crippled Black Phoenix	Really, How'd It Get This Way?	GB
Envy	Scene	JP
Inter Arma	Sky Burial	US
Big Wreck	The Arborist	CA
Crosses	The Epilogue	US
XTC	The Loving	GB
Arab Strap	There Is No Ending	GB
Sparks	Ugly Guys With Beautiful Girls	US
Ufomammut	Warsheep	IT
Big Wreck	You Caught My Eye	CA
Manic Street Preachers	You Love Us	GB
Low	You See Everything	US
Circle of Dust	k_OS	US
The Electric Swing Circus	Remedy	GB
Eliza Shaddad	Are You There?	GB
Heaven	Blood On The Tracks	AU
She	Chroma	SE
Björk	Harm of Will	IS
Stina Nordenstam	People Are Strange	SE
Jocelyn Pook	Red Song	GB
Perfume	Sleeping Beauty	JP
Sussie 4	Stars	MX
NAVVI	Us	US
DAOKO	さみしいかみさま	JP
Perfume	ナナナナナイロ	JP
Brian Eno	By This River	GB
Manic Street Preachers	Out Of Time	GB
Blur	Under the Westway	GB
The Ronettes	You Baby	US
Lissie	Best Days (Acoustic)	US
Astrid S	Closer	NO
Lady Gaga	I Don't Know What Love Is	US
happysad	My się nie chcemy bić	PL
Birdy	Save Yourself	GB
Birdy	Standing in the Way of the Light	GB
The Pretty Reckless	Under the Water	US
Ivy Lab	Hotline	GB
Our Last Night	Habits (Stay High) - Rock	US
Sleeping With Sirens	You Kill Me (In a Good Way)	US
Benny	Broken Bottles	DE
Jamie Lidell	Compass (Red Dead On Arrival Version)	GB
Chris Rea	Nothing to Fear	GB
Scorpions	When You Came into My Life - Studio Edit	DE
Gates of Ishtar	Wounds - remastered 2016	SE
Asche	Kiss the Whip	DE
Empusae	Sphère des Bois	BE
Kaunan	Elve Fert	DE
Danheim	Odinn	DK
Dinah Washington	Ole Santa	US
Porcupine Tree	Phase II	GB
Treha Sektori	Presceth Keonah	FR
Crypt Trip	Rio Vista	US
Lindy-Fay Hella	Seafarer	NO
Monkey3	Through The Desert	CH
The Jezabels	A Little Piece	AU
Sunny Day Real Estate	Guitar and Video Games	US
Norma Jean	Self Employed Chemist	US
FGFC820	Anthem	US
Sidewalks and Skeletons	BODY	GB
Ochre	Glassmaker	GB
Crush	Jellyhead	GB
damso	Aux paradis	BE
Hippocampe Fou	Fallait pas rigoler	FR
Chill Bump	Going Nowhere	FR
Habstrakt	Infinite	FR
Jason Derulo	Swalla (feat. Nicki Minaj  Ty Dolla $ign)	US
Kap Bambino	Tripodz	FR
Riva Starr	Absence	GB
Rhò	Black Horse	IT
Robot Koch	Black Water	DE
Coals	East Streets	PL
Banco De Gaia	Heliopolis - Framewerk Rewerk	GB
Kiddy Smile	House of God	FR
Halou	It Will All Make Sense In The Morning	US
SCARLXRD	King, Scar.	GB
Laboratorium Pieśni	Leca latami	PL
Ruby Cube	Lobsters & Cherries - Extended	FR
John Williams	Main Title/Rebel Blockade Runner - Medley	US
OVERWERK	Moments ft. Black Atlass	CA
La Femme	S.S.D	AU
Jenny Hval	Sabbath	NO
David Shaw and The Beat	Sentiment Acide - Jennifer Cardini Remix	FR
Pharaoh	Smart	RU
Thylacine	War Dance	FR
Ifi Ude	Wielkomiejski Smutek	PL
DJ Krush	裕福ナ國	JP
Sabaton	1 6 4 8	SE
Threat Signal	Betrayal	CA
Axel Rudi Pell	Cold Heaven	DE
Blue Foundation	Faded	DK
Gesaffelstein	Memora	FR
IAMX	White Suburb Impressionism	DE
Omega Lithium	Salvation Refused	HR
Keane	Leaving So Soon?	GB
Jerry Goldsmith	666	US
The Deep Dark Woods	Drifting On A Summer's Night	CA
Jan Johansson	Visa från Rättvik	SE
Metro Boomin	10 Freaky Girls (feat. 21 Savage)	US
Trippie Redd	Can't Love	US
Agar Agar	Gigi Song	FR
Straylight Run	Hands in the Sky (Big Shot)	US
mt. marcy	Henry's Song	US
Boards of Canada	I Love My New Shears	GB
Philanthrope	Isolation	NL
Benn Jordan	Looking Upwards	US
Supreme Beings of Leisure	Never the same	US
Jaytech	New Vibe	AU
Jaytech	Razer (ABGT306)	AU
Offset	Ric Flair Drip	US
Boards of Canada	Up the March Bank	GB
Boards of Canada	Zander Two	GB
Eevee	blue birds	NL
Abyssal	A Casual Landscape	GB
SubRosa	Affliction	US
Incendiary	Antichrist	US
Max Richter	Arboretum	GB
Cult of Luna	Hollow	SE
My Morning Jacket	Lowdown	US
Enterprise Earth	Requiem	US
Incendiary	Sacramentum	US
Phosphorescent	Terror in the Canyons (The Wounded Master)	US
The Great Old Ones	The Ascend	FR
Regarde Les Hommes Tomber	Thou Shall Lie Down	FR
Unleashed	To Asgaard We Fly	SE
La Femme	Vagues	AU
Spinvis	Astronaut	NL
Fabrizio Paterlini	Five Thirty Am	IT
Dardust	Gravity (feat. Davide Rossi) - Piano and String Quintet	IT
Sigur Rós	Heysátan - live	IS
Tycho	Montana - Christopher Willits Remix	US
João Gilberto	Samba De Minha Terra	BR
Explosions in the Sky	Set Them Free	US
De Staat	She's With Me	NL
Paolo Fresu	Si Dolce è il Tormento	IT
Miles Davis	Mystery - reprise	US
Alpha	Rain	GB
Marika Hackman	Skin	GB
OutKast	Welcome to Atlanta (Interlude)	US
Natalia Przybysz	ciepły wiatr	PL
The Locust	Anything Jesus Does, I Can Do Better	US
The Drones	Boredom	AU
BADBADNOTGOOD	Confessions Pt II	CA
Curtis Mayfield	Eddie, You Should Know Better (2014 Remaster)	US
Pearl Jam	Satan's Bed - Remastered	US
Blind Idiot God	Sawtooth	US
System of a Down	Snowblind	US
Dream Theater	Finally Free [Live Version]	US
Hunter	Przy Wódce...	PL
Lucid Planet	Requiem	AU
Dream Theater	The Dark Eternal NIght [live 2008]	US
Atmosphere	Little Man	US
Mor ve Ötesi	Melekler Ölmez	TR
Atmosphere	The Loser Wins	US
The Feelies	Turn Back Time	US
Atmosphere	Who I'll Never Be	US
Beyond the Black	Dies Irae	DE
Armin van Buuren	I Don't Own You	NL
Lord of the Lost	Last Words	DE
Loreena McKennitt	She Moved Through The Fair	CA
Lindsey Stirling	Artemis	US
Paolo Vivaldi	Betrayal	IT
Before the Dawn	Fear Me	FI
Aviators	Monumental	US
Rotting Christ	Nightmare	GR
Celldweller	The Wings of Icarus	US
Chrisye	Untukku	ID
EMF	When You're Mine	GB
Echopraxia	Abaddon	US
Sylosis	Enshrined	GB
Whispered	Kensei	FI
Eternal Storm	Through the Wall of Light Pt. II	ES
Mokoma	Tienraivaaja	FI
Local H	City of Knives	US
Incubus	Shaft	US
Oxxxymiron	Вечный жид	GB
Пилот	Кровь	RU
Primal Scream	Imperial	GB
That Petrol Emotion	It's A Good Thing	GB
Bakermat	Lion	NL
Tjuvjakt	G-Unit & Canada Goose	SE
Johnossi	War / Rain	SE
The Morningside	Clocks	RU
Altan	Daily Growing	IE
Loneshore	Daylight	BR
Forest of Shadows	Detached	SE
Faun	Es war einmal...	DE
Whiskey Myers	Lonely East TX Nights	US
Heretoir	Nihil	DE
Barry Gibb	Stayin' Alive	AU
Natiruts	Você Me Encantou Demais - Ao Vivo	BR
The Moon and the Nightspirit	Álomidő	HU
Saybia	Bend The Rules	DK
To Kill a King	Choices	GB
NEULORE	Don't Shy From The Light	US
Luca Carboni	Mare Mare	IT
Fink	Shakespeare	GB
Laster	Binnenstebuiten	NL
Chaos Invocation	Calling From Dudail	DE
Departure Chandelier	Consecrating The Flame Of Resistance	CA
Aosoth	Here to Serve	FR
The Notorious B.I.G.	I Got a Story to Tell	US
ColdWorld	II - Horizons	DE
Oranssi Pazuzu	Kangastus 1968	FI
Cénotaphe	Le Crachat Sur l'Offrande	FR
Despised Icon	MVP	CA
